filename,zip_source,ground_truth,prediction,RecordedTime,birth_year,gender,nationality,language,proficiency,topik_score,topik_level,education,learning_period,korea_residency,purpose,learning_method,recording_level,DeliveryEval,LanguageUseEval,ContentEval
09108-F-0-EN-B-RS023-2035751.wav,TS_pronunciation_sound_1.zip,주말에 별일 없으면 우리 집에 와서 밥 같이 먹어요.,주말에 별일 없으면 우리 집에 와서 밥같이 먹어요?,9.05,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,1,1,1
09108-F-0-EN-B-RS011-2035655.wav,TS_pronunciation_sound_1.zip,얼굴이 안 좋은데 무슨 일 있어요?,얼굴이 안 좋은데 무슨 일이 있어요?,6.4,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,1,1,1
09108-F-0-EN-B-RS059-2035852.wav,TS_pronunciation_sound_1.zip,그거 내가 한 거 아니야.,그런 애가 한 거 아니야.,2.9,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,3,2
09108-F-0-EN-B-RW028-1970768.wav,TS_pronunciation_sound_1.zip,찌다,치타,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RS056-2035836.wav,TS_pronunciation_sound_1.zip,이것 좀 드세요.,이거 좀 드세요.,3.33,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,3,2
09108-F-0-EN-B-RW005-1970376.wav,TS_pronunciation_sound_1.zip,쉬다,시타,2.05,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,3,0,3
09108-F-0-EN-B-RW004-1970337.wav,TS_pronunciation_sound_1.zip,싱싱하다,싱싱하다,2.13,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,3,0,3
09108-F-0-EN-B-RS068-2035919.wav,TS_pronunciation_sound_1.zip,그것도 옷이라고 입고 다니니?,그것도 웃으려고 읽고 다니니?,5.29,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,2,2
09108-F-0-EN-B-RS062-2035870.wav,TS_pronunciation_sound_1.zip,이거 죄송해서 어떡하죠?,이거 죄송하고 어떡하죠,3.67,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,3,2
09108-F-0-EN-B-RW050-1971181.wav,TS_pronunciation_sound_1.zip,먼저,먼저,2.47,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RS071-2035932.wav,TS_pronunciation_sound_1.zip,오늘은 지하철 타고 가자.,오늘은 지하구 닫고 가자.,3.84,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,2,2
09108-F-0-EN-B-RW016-1970540.wav,TS_pronunciation_sound_1.zip,보통,보통,1.62,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW017-1970562.wav,TS_pronunciation_sound_1.zip,풀,볼,2.3,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RS073-2035944.wav,TS_pronunciation_sound_1.zip,참 잘 했구나.,참 잘해 구다,3.16,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,2,2
09108-F-0-EN-B-RW009-1970429.wav,TS_pronunciation_sound_1.zip,우리,울리,1.62,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,3,0,3
09108-F-0-EN-B-RW061-1971381.wav,TS_pronunciation_sound_1.zip,좌석,좋아서,4.35,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW013-1970488.wav,TS_pronunciation_sound_1.zip,키,키,1.28,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,3,0,3
09108-F-0-EN-B-RS065-2035900.wav,TS_pronunciation_sound_1.zip,이번엔 절대로 실수하지 않을 거야.,이번엔 절대로 실수하지 않을 거야.,5.29,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,3,2
09108-F-0-EN-B-RW027-1970751.wav,TS_pronunciation_sound_1.zip,뿌리,분리,2.39,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RS067-2035910.wav,TS_pronunciation_sound_1.zip,나 시험 100점 받았다. 부럽지?,나 시험 100점 받아다. 부럽지?,4.44,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,2,2
09108-F-0-EN-B-RW015-1970515.wav,TS_pronunciation_sound_1.zip,타요,다요,1.45,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,3,0,3
09108-F-0-EN-B-RW022-1970647.wav,TS_pronunciation_sound_1.zip,꼬리,,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW019-1970596.wav,TS_pronunciation_sound_1.zip,채소,채소,2.13,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW020-1970619.wav,TS_pronunciation_sound_1.zip,친구,친구,1.71,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW060-1971350.wav,TS_pronunciation_sound_1.zip,병원,병원,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RS055-2035831.wav,TS_pronunciation_sound_1.zip,내일 늦으시면 안 됩니다.,내일이 늦었으면 안 됩니다.,6.31,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,1,1,1
09108-F-0-EN-B-RW035-1970927.wav,TS_pronunciation_sound_1.zip,다음,다음,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RS005-2035604.wav,TS_pronunciation_sound_1.zip,여권 사진을 찍어야 되는데 어디에서 찍으면 좋을까요?,역형사진을 찍어야 되는데 어디에서 찍으면 좋을까요?,9.3,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,1,2,2
09108-F-0-EN-B-RW024-1970678.wav,TS_pronunciation_sound_1.zip,또,도,2.82,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW034-1970914.wav,TS_pronunciation_sound_1.zip,들어요,틀려워,2.9,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW031-1970854.wav,TS_pronunciation_sound_1.zip,구하다,구하다,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW026-1970722.wav,TS_pronunciation_sound_1.zip,바쁘다,바쁘다,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW051-1971204.wav,TS_pronunciation_sound_1.zip,일본,일본,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW029-1970794.wav,TS_pronunciation_sound_1.zip,공짜,공 COMMENT,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RS074-2035948.wav,TS_pronunciation_sound_1.zip,오늘 다섯 시에 퇴근하지?,오는 5시 게 되는 하지?,3.16,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,2,2
09108-F-0-EN-B-RW032-1970891.wav,TS_pronunciation_sound_1.zip,지금,지금,2.56,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW042-1971036.wav,TS_pronunciation_sound_1.zip,편지,편지,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW047-1971123.wav,TS_pronunciation_sound_1.zip,구두,구두,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW033-1970901.wav,TS_pronunciation_sound_1.zip,수고하다,수고하다.,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW030-1970833.wav,TS_pronunciation_sound_1.zip,기다리다,기다리다,2.56,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW062-1971397.wav,TS_pronunciation_sound_1.zip,화가,화카,1.54,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW039-1970980.wav,TS_pronunciation_sound_1.zip,방송,방송,2.82,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW044-1971059.wav,TS_pronunciation_sound_1.zip,조사,조사,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RS053-2035817.wav,TS_pronunciation_sound_1.zip,이 빵 달콤한 게 진짜 맛있다.,이 빵 달콤한 게 진짜 맛이다.,6.23,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,1,1,1
09108-F-0-EN-B-RW073-1971650.wav,TS_pronunciation_sound_1.zip,사의,사의,2.39,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW046-1971098.wav,TS_pronunciation_sound_1.zip,부부,푸푸,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW058-1971319.wav,TS_pronunciation_sound_1.zip,이야기,이야기,2.56,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW049-1971148.wav,TS_pronunciation_sound_1.zip,허리,홀리,2.56,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW066-1971534.wav,TS_pronunciation_sound_1.zip,괴물,김을,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW063-1971413.wav,TS_pronunciation_sound_1.zip,왜,왜,2.3,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW043-1971046.wav,TS_pronunciation_sound_1.zip,고저,고초,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW110-1972173.wav,TS_pronunciation_sound_1.zip,접수,첩수,2.82,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,1,0,1
09108-F-0-EN-B-RW055-1971269.wav,TS_pronunciation_sound_1.zip,그림,그림,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW070-1971609.wav,TS_pronunciation_sound_1.zip,의자,의자,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW086-1971810.wav,TS_pronunciation_sound_1.zip,가을,가을,2.82,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW096-1971965.wav,TS_pronunciation_sound_1.zip,질문,질문,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW068-1971577.wav,TS_pronunciation_sound_1.zip,권하다,,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW106-1972119.wav,TS_pronunciation_sound_1.zip,입구,입구,1.71,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,1,0,1
09108-F-0-EN-B-RW094-1971942.wav,TS_pronunciation_sound_1.zip,입,이,2.65,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW087-1971824.wav,TS_pronunciation_sound_1.zip,열심히,열심히,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW064-1971439.wav,TS_pronunciation_sound_1.zip,괜찮다,괜찮다,2.56,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW081-1971750.wav,TS_pronunciation_sound_1.zip,상금,쌍금,2.82,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW045-1971072.wav,TS_pronunciation_sound_1.zip,자리,찰리,2.82,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW079-1971723.wav,TS_pronunciation_sound_1.zip,퇴근,뚜이긍,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW069-1971597.wav,TS_pronunciation_sound_1.zip,웬,When,2.65,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW053-1971233.wav,TS_pronunciation_sound_1.zip,중국,중국,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW077-1971705.wav,TS_pronunciation_sound_1.zip,귀,퀵,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW100-1972014.wav,TS_pronunciation_sound_1.zip,급하다,크바다,2.47,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW092-1971918.wav,TS_pronunciation_sound_1.zip,꽃,구,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW103-1972051.wav,TS_pronunciation_sound_1.zip,여덟 시,여덟 시,2.82,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW072-1971630.wav,TS_pronunciation_sound_1.zip,회의,會議,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW071-1971617.wav,TS_pronunciation_sound_1.zip,의사,후이사,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW107-1972129.wav,TS_pronunciation_sound_1.zip,겪다,좋다,2.65,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,1,0,1
09108-F-0-EN-B-RW074-1971661.wav,TS_pronunciation_sound_1.zip,희망,의망,2.82,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW085-1971799.wav,TS_pronunciation_sound_1.zip,시장에,시창해,2.82,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW108-1972141.wav,TS_pronunciation_sound_1.zip,폭발,폭발,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,1,0,1
09108-F-0-EN-B-RW128-1972497.wav,TS_pronunciation_sound_1.zip,궁리,궁리,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW089-1971848.wav,TS_pronunciation_sound_1.zip,실력,실력,2.82,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW109-1972164.wav,TS_pronunciation_sound_1.zip,직접,틱톡,2.65,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,1,0,1
09108-F-0-EN-B-RW075-1971673.wav,TS_pronunciation_sound_1.zip,무늬,문의,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW091-1971893.wav,TS_pronunciation_sound_1.zip,부엌,부엌,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW134-1972590.wav,TS_pronunciation_sound_1.zip,갚았다,다 파다,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW080-1971738.wav,TS_pronunciation_sound_1.zip,감기,감기,2.9,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW118-1972294.wav,TS_pronunciation_sound_1.zip,나뭇잎,나무시,2.56,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,1,0,1
09108-F-0-EN-B-RW112-1972190.wav,TS_pronunciation_sound_1.zip,염증,용춘,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,1,0,1
09108-F-0-EN-B-RW052-1971218.wav,TS_pronunciation_sound_1.zip,소리,솔리,2.56,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW088-1971836.wav,TS_pronunciation_sound_1.zip,빨래,발레,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW113-1972206.wav,TS_pronunciation_sound_1.zip,발등,팔 등,2.82,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,1,0,1
09108-F-0-EN-B-RW104-1972075.wav,TS_pronunciation_sound_1.zip,젊고,철거,2.82,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW115-1972242.wav,TS_pronunciation_sound_1.zip,맏이,마티,2.82,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,1,0,1
09108-F-0-EN-B-RW147-1972787.wav,TS_pronunciation_sound_1.zip,실내,死ね。,2.82,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW124-1972407.wav,TS_pronunciation_sound_1.zip,즐겁네요,즐겁네요,2.47,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RP001-2035998.wav,TS_pronunciation_sound_1.zip,"안녕하세요, 여러분. 저는 줄리앙이라고 합니다. 프랑스에서 왔습니다. 
저는 한국 음식과 한국 문화에 관심이 있습니다. 고향에서는 혼자 한국어를 공부했습니다. 
아직 한국어를 잘 못하지만 한국 생활이 재미있을 것 같습니다. 여러분과 같이 공부하게 되어 정말 기쁩니다.",안녕하세요 여러분 저는 주리안이라고 합니다. 프랑스에서 왔습니다. 저는 한국 음식과 한국 문화에 관심이 있습니다. 공항에서는 혼자 한국어를 공부했습니다. 아직 한국어를 잘 못하지만 한국어 생활이 재미있을 것 같습니다. 여러분과 같이 공부하고 돼요. 정말 기쁩니다.,46.08,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,2,2
09108-F-0-EN-B-RW111-1972181.wav,TS_pronunciation_sound_1.zip,여권,여호 추언,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,1,0,1
09108-F-0-EN-B-RW097-1971976.wav,TS_pronunciation_sound_1.zip,김치,김치,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW122-1972389.wav,TS_pronunciation_sound_1.zip,옛날,예기나의,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW136-1972629.wav,TS_pronunciation_sound_1.zip,낮아요,나자요.,1.62,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW123-1972396.wav,TS_pronunciation_sound_1.zip,집집마다,집집마다,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW102-1972042.wav,TS_pronunciation_sound_1.zip,없다,없다,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW121-1972367.wav,TS_pronunciation_sound_1.zip,국민,국민,1.62,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW117-1972287.wav,TS_pronunciation_sound_1.zip,닫히다,타디다,2.82,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,1,0,1
09108-F-0-EN-B-RW133-1972582.wav,TS_pronunciation_sound_1.zip,한국어,한국어,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW142-1972729.wav,TS_pronunciation_sound_1.zip,빛을,삐칠,2.65,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW116-1972256.wav,TS_pronunciation_sound_1.zip,해돋이,해토티,2.56,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,1,0,1
09108-F-0-EN-B-RW132-1972566.wav,TS_pronunciation_sound_1.zip,같은,같은,2.82,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW129-1972511.wav,TS_pronunciation_sound_1.zip,맥락,맥락,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW135-1972605.wav,TS_pronunciation_sound_1.zip,법원,POP1,2.82,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW119-1972324.wav,TS_pronunciation_sound_1.zip,교육열,교육열,2.82,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,1,0,1
09108-F-0-EN-B-RW137-1972643.wav,TS_pronunciation_sound_1.zip,있어요,있어요,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW131-1972553.wav,TS_pronunciation_sound_1.zip,이름이,이름이,2.82,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW144-1972750.wav,TS_pronunciation_sound_1.zip,밖은,박근,2.73,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
09108-F-0-EN-B-RW143-1972741.wav,TS_pronunciation_sound_1.zip,부엌에,부엌에,2.82,00,F,Taiwan,English,Beginner,0,0,Bachelor’s Degree,1,0,취미(Hobby),대학어학당(university language center),Beginner,2,0,2
